sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_21_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,sensor_20_norm,setting1,sensor_9_norm,sensor_3,sensor_8,sensor_8_norm,sensor_20,sensor_7,RUL
47.07,8137.27,641.46,-0.3286972772820276,521.97,-1.1384954777538792,-0.0,8.417,62,0.34076711562486517,100.0,2387.98,-0.5604745884567989,33,-0.23913648339667237,-0.37985049131657084,390,23.3373,-0.7587615643191732,-1.4571769497578249,1396.97,9050.48,-0.5060191103503607,-1.907478590453878,0.571233834301046,0.0034,-0.6805665113601891,1584.6,2388.01,-0.3761132045071573,39.13,554.32,169
47.16,8135.52,642.28,-0.13860940604907593,522.58,-0.8509226760490897,-0.0001,8.4316,63,0.5788480276779139,100.0,2387.9,-1.0777429632502555,33,0.028958737487465875,0.003597019197439348,390,23.393,-1.0663126787484245,-1.4533191001718349,1394.03,9055.72,-0.904361217957511,-0.341842674974773,-0.26995584723269156,0.0005,-0.4148833375296802,1581.9,2387.96,-0.6976729319873449,38.92,555.22,168
46.98,8140.79,642.14,-0.277374625020474,522.13,-1.4488589155447948,-0.0,8.3603,64,-0.5946681770089061,100.0,2388.05,-0.13197933235141146,33,-0.2919748928889938,0.44527030260847783,389,23.4591,-1.2711400404196753,-2.0195334262257996,1392.02,9043.95,-1.4314485041541514,-0.6070953426887499,-1.1104350039380744,0.0001,-1.0000581206104513,1578.3,2387.99,-0.508905712985879,38.71,554.12,167
46.98,8138.26,641.85,-0.277374625020474,522.13,-1.4488589155447948,0.0001,8.3664,65,-0.49426917492489914,100.0,2387.99,-0.5102847847132429,33,-0.19569480377604598,0.606972170362601,391,23.4833,-1.2762352484214432,-0.88710477411787,1391.97,9050.11,-1.5310094359913,-1.156547297239115,0.37040922454282194,-0.0013,-0.6937984210541311,1577.62,2387.99,-0.508905712985879,39.08,554.45,166
47.26,8133.29,641.88,-0.14477674911450022,522.56,-0.5187358763292482,-0.0003,8.4067,66,0.16902259294157698,100.0,2387.98,-0.5733356934383033,33,-0.11400260695295678,0.43257470142117677,392,23.4572,-0.9256849378994942,-0.32089044806390526,1395.41,9051.44,-0.7813741845116449,-1.0997074398718805,0.13027232262701857,-0.0017,-0.6276741677408367,1582.74,2387.98,-0.5718281193187472,39.02,554.73,165
46.98,8133.33,642.36,-0.2897093111512525,522.09,-1.4488589155447948,-0.0002,8.419,67,0.37146648238965263,100.0,2387.94,-0.8255393283442793,33,-0.4086780312076974,0.23746335685835782,392,23.428,-1.1029981763611758,-0.32089044806390526,1393.67,9051.01,-1.0566308784143403,-0.19026972199526537,0.4504548585147753,-0.0003,-0.6490526857293611,1580.86,2387.96,-0.6976729319873449,39.1,553.72,164
47.09,8137.33,641.38,-0.14477674911450022,522.56,-1.0834534358529528,0.0003,8.383,68,-0.22105221843401765,100.0,2388.02,-0.3211320585323271,33,-0.10524987157906147,-0.17881872417807848,392,23.3657,-0.9032660226916928,-0.32089044806390526,1395.63,9048.62,-0.9951373616913907,-2.0470383959933187,0.17029513961298107,-0.0016,-0.7678774717584916,1581.28,2388.03,-0.25721608764582227,39.03,554.76,163
47.16,8130.26,641.96,-0.38530312866489086,521.78,-0.8509226760490897,-0.0004,8.4018,69,0.08837421421834156,100.0,2388.01,-0.38418296725738754,33,-0.2919748928889938,0.035001927397617726,389,23.3977,-1.0000749747253737,-2.0195334262257996,1394.68,9050.14,-1.220613589675495,-0.9481344868923728,0.050226688655065174,0.0009,-0.6923068965433627,1579.74,2388.01,-0.38306090031441997,39.0,554.12,162
47.15,8144.42,642.04,-0.28287769189571255,522.12,-0.8716027866200949,0.0001,8.3901,70,-0.10797766876458388,100.0,2388.01,-0.3745352111945287,33,-0.16383631438561277,0.24013454225079534,391,23.4295,-0.3899763750923431,-0.8877467129219903,1400.57,9040.32,-1.4569335108918595,-0.7876682543428525,0.9330226116410693,0.0024,-1.1989619388061772,1578.18,2387.98,-0.5625664777830722,39.22,554.58,161
47.11,8138.34,642.08,-0.2854903632748122,522.15,-1.0323939540540725,0.0001,8.3891,71,-0.1086748764520186,100.0,2387.97,-0.6650321740989665,33,-0.17969988765747558,0.6519432799548179,391,23.4888,-0.17231375622748074,-0.8901545617485607,1402.81,9055.76,-1.0367103861718725,-0.7364094722942615,0.284868726102545,-0.003,-0.43195016415628973,1581.05,2387.99,-0.5334608519409277,39.06,554.55,160
47.12,8135.34,641.54,-0.16680140891703163,522.5,-0.97168754579527,0.0002,8.3752,72,-0.35653890621451995,100.0,2387.97,-0.6224543808784951,33,-0.09722462641431616,0.12716546888928235,389,23.4127,-0.6624676537988262,-2.0266071865936595,1397.91,9048.64,-1.5887580928984093,-1.7530219923697197,-0.1925424734168317,0.0036,-0.7744491478267941,1577.29,2388.0,-0.438264295600071,38.94,554.81,159
47.14,8141.27,642.29,-0.277374625020474,522.13,-0.9173600359930438,-0.0004,8.3324,73,-1.0538701701472446,100.0,2388.01,-0.38418296725738754,33,-0.28322215751509855,0.7285826659462795,393,23.5015,-1.6970994293678574,0.24532387799005953,1387.84,9047.4,-1.7169541175106606,-0.3228960558523615,0.050226688655065174,0.001,-0.8285328018654845,1576.35,2388.01,-0.38306090031441997,39.0,554.15,158
47.21,8132.26,641.96,-0.6127787066772432,521.04,-0.671433268269745,-0.0002,8.3733,74,-0.38823463447993173,100.0,2387.96,-0.6844341732973729,33,-0.3202289731009183,-0.40876519461743865,391,23.333,-0.00889834622460625,-0.8877467129219903,1404.29,9052.88,-1.4095359083726655,-0.9421248524270108,-0.2327412264546057,0.0019,-0.558110898577689,1578.5,2387.91,-0.9976241154249895,38.93,554.04,157
47.06,8134.77,642.28,-0.32867253747724495,522.01,-1.2001035904928696,0.0003,8.3999,75,0.07072521198070497,100.0,2388.0,-0.47158266298905427,33,-0.08328238755889221,0.6661049489027799,393,23.4909,-1.5493331711690053,0.24789114377808305,1389.46,9052.9,-1.1891575939400016,-0.3487245272762104,-0.039969585296143285,-0.0042,-0.5753735162753324,1580.01,2387.93,-0.9196849281589629,38.98,554.88,156
47.09,8135.89,641.62,-0.4130561724591424,521.69,-1.0834534358529528,-0.0004,8.3964,76,-0.0005035909052031401,100.0,2387.95,-0.762488419619219,33,-0.3299034128425733,-0.12803631942885033,390,23.3733,-0.37947864010949955,-1.4533191001718349,1400.77,9048.5,-0.6759567272723168,-1.592319537055011,-0.10986457928881319,-0.0011,-0.7738435698018366,1583.46,2387.98,-0.5718281193187472,38.96,553.99,155
47.19,8135.65,642.47,-0.02759723087196447,522.94,-0.7512666361331349,0.0002,8.3662,77,-0.4975609454850521,100.0,2388.01,-0.38418296725738754,33,-0.17818933302825535,-0.0344897843644877,391,23.3873,-1.4046344900661076,-0.88710477411787,1390.71,9051.49,-1.7564856639754045,0.018143088351476863,1.0507971133043263,0.0015,-0.6251882935561625,1576.08,2388.01,-0.38306090031441997,39.25,554.51,154
47.25,8136.57,642.01,-0.16327877831066792,522.5,-0.5519545563012253,0.0003,8.4011,78,0.07685301725787935,100.0,2387.98,-0.5733356934383033,33,-0.26279910830930964,0.33167808145889294,391,23.4421,-0.7667144482441999,-0.88710477411787,1396.97,9049.34,-1.0449178276099484,-0.8534013912803151,0.25034077358490603,0.0016,-0.7320808834986937,1580.94,2387.99,-0.508905712985879,39.05,554.22,153
47.06,8128.94,641.13,-0.28898696994721657,522.1,-1.171857064145596,-0.0002,8.4017,79,0.08553309327696017,100.0,2388.01,-0.3745352111945287,33,-0.1464593523061527,-0.20367253166945307,392,23.3635,-0.9083244466167285,-0.31831647608615576,1395.51,9045.79,-1.9042483846668408,-2.5446120575516895,0.5310350812632434,0.0026,-0.9198651880059606,1575.16,2387.98,-0.5625664777830722,39.12,554.64,152
47.15,8136.47,641.77,-0.07385230386245387,522.79,-0.8841413560210668,0.0003,8.3843,80,-0.19965570979315508,100.0,2388.01,-0.38418296725738754,33,0.2448595433770824,0.14124406364928146,391,23.4136,-1.425015322073202,-0.88710477411787,1390.51,9050.36,-1.4387691609068756,-1.3081202502186227,0.25034077358490603,-0.001,-0.6813690501305789,1578.25,2388.03,-0.25721608764582227,39.05,555.96,151
47.25,8134.73,641.94,-0.2218685374319358,522.31,-0.5519545563012253,0.0001,8.379,81,-0.28688762963663794,100.0,2388.01,-0.38418296725738754,33,-0.18985964686011575,0.3610784210505539,391,23.4465,-2.104716069509652,-0.88710477411787,1383.84,9051.45,-1.6701019142931592,-0.9860277251371958,-0.7902524680503176,0.0009,-0.6271769929038838,1576.67,2387.94,-0.8235177446559426,38.79,554.47,150
47.21,8137.4,642.02,-0.1590282816819709,522.56,-0.6969746811764546,0.0002,8.3692,82,-0.4392361505085628,100.0,2387.98,-0.6005490037280183,33,-0.2527434483382115,-0.084463505339681,391,23.3796,-1.2223555273214575,-0.8901545617485607,1392.63,9054.02,-0.9238408188820064,-0.852714955799831,-0.1211791631457937,-0.0018,-0.5192077280328814,1581.82,2387.96,-0.7265728900484817,38.96,554.3,149
47.17,8138.02,641.76,-0.19411549363764918,522.4,-0.817703996077089,-0.0002,8.3597,83,-0.6045434886893064,100.0,2387.99,-0.5102847847132429,33,-0.0352279885878327,0.6149904447966946,392,23.4845,-1.2161117940005368,-0.32089044806390526,1392.56,9055.95,-2.0917717432504714,-1.3270668693410341,0.37040922454282194,0.0015,-0.4034483162799434,1573.79,2388.01,-0.38306090031441997,39.08,555.0,148
47.19,8132.46,641.37,-0.11394003378751898,522.66,-0.7512666361331349,0.0004,8.3788,84,-0.29017940019676164,100.0,2388.04,-0.19503024107933908,33,-0.07315650854141219,0.5434941644260717,392,23.4738,-1.166178755583166,-0.32089044806390526,1393.05,9048.89,-1.22207772102604,-2.06598501511573,0.37040922454282194,-0.0007,-0.754453751161124,1579.73,2388.0,-0.4459833066501495,39.08,554.87,147
47.12,8142.42,642.23,0.13275368882829594,523.46,-0.9837973959370215,-0.0,8.3841,85,-0.2029474803532788,100.0,2388.01,-0.38418296725738754,33,-0.23945848064558883,0.23011327196043665,391,23.4269,0.05565212324186442,-0.88710477411787,1405.04,9051.46,-0.3099238896357749,-0.43657577058683067,0.21031795659894353,-0.0008,-0.6266798180670213,1585.96,2388.01,-0.38306090031441997,39.04,554.3,146
47.17,8135.47,642.33,-0.20336650823573305,522.37,-0.817703996077089,-0.0002,8.353,86,-0.7148178024537136,100.0,2388.0,-0.4472338759853152,33,-0.3882549820019417,1.0085540816031948,391,23.5434,-0.5863440849814575,-0.88710477411787,1398.74,9055.25,-0.6715643332206823,-0.24710957936249994,-0.22993303024672906,-0.0014,-0.43825055486592585,1583.49,2388.03,-0.25721608764582227,38.93,553.79,145
47.11,8138.37,641.84,-0.14169307758177055,522.57,-1.0170160759089986,-0.0005,8.3722,87,-0.39880782868110703,100.0,2388.0,-0.4472338759853152,33,-0.043980723961728,0.14859414854720263,391,23.4147,-0.5476205041679991,-0.88710477411787,1399.12,9055.36,-0.4782989949485975,-1.1754939163615266,1.0908199302902888,0.0011,-0.4327816316595339,1584.81,2387.98,-0.5718281193187472,39.26,554.97,144
47.31,8133.81,642.41,-0.5812892848680719,521.65,-0.4133126522398088,-0.0004,8.3579,88,-0.45300680667746146,100.0,2387.94,-1.1161462497098404,33,-0.37931671223264696,0.028192698214240256,392,23.4251,-0.8469750858673379,-0.3744527613174742,1396.49,9054.92,-1.3557917792546477,-0.07415594255971303,0.08026349797464657,-0.0061,-0.5896099962731444,1579.9,2387.99,-0.7212827516938587,39.05,554.42,143
47.14,8136.62,641.74,-0.18512924307154374,522.44,-0.904964373011812,-0.0002,8.3646,89,-0.533367706011112,100.0,2388.01,-0.3745352111945287,33,-0.15804399369245942,-0.36774666202784156,390,23.3391,-1.169547288985735,-1.4571769497578249,1392.96,9051.66,-1.071827990423344,-1.366880497158885,0.8124263525277187,0.0018,-0.6203591684087693,1580.78,2388.0,-0.438264295600071,39.19,554.6,142
46.99,8133.82,642.03,-0.13860940604907593,522.58,-1.4156402355727942,0.0001,8.3753,90,-0.3477853849990727,100.0,2388.06,-0.06892842362635103,33,0.02604115902950077,0.9109984093217973,393,23.5288,-0.23885089926056927,0.24532387799005953,1402.15,9052.99,-1.289427763151169,-0.8155081530354921,0.890705845360448,-0.0002,-0.5506120680148491,1579.27,2387.97,-0.6347505256544768,39.21,555.21,141
47.08,8129.29,641.98,-0.1201073768529082,522.64,-1.1166721158249533,-0.0001,8.3967,91,0.004434064934982418,100.0,2387.97,-0.6363866021662309,33,-0.09941471466313127,0.49204357014067107,390,23.4661,-1.0061892243275181,-1.4533191001718349,1394.62,9051.88,-1.0039221497946598,-0.9102412486475497,0.5305004924867003,0.0014,-0.6057984749154499,1581.22,2388.02,-0.3201384939815518,39.12,554.78,140
47.23,8135.47,641.59,-0.22380154298560248,522.35,-0.6298908266009453,-0.0001,8.3854,92,-0.17013601785949217,100.0,2387.97,-0.6650321740989665,33,-0.11249981183119323,0.33296854603147263,390,23.4415,-1.5080741624816325,-1.4591774145118825,1389.86,9048.61,-1.3254805778095926,-1.6862375875888282,1.259383660298523,-0.004,-0.7905085444538053,1579.08,2387.99,-0.5334608519409277,39.3,554.78,139
47.09,8134.25,642.04,-0.15458285281402354,522.54,-1.071772304970421,-0.0001,8.3911,93,-0.09129570651963188,100.0,2388.08,0.059323335746070856,33,0.11129891853940253,0.6321641242136607,391,23.4878,-0.8714459276940548,-0.8877467129219903,1395.87,9050.47,-0.6052578406249204,-0.7876682543428525,1.0536188707544198,0.0037,-0.6810767430801273,1583.93,2387.98,-0.5625664777830722,39.25,555.53,138
47.23,8135.33,641.78,-0.20345707722609058,522.38,-0.6047100954863108,-0.0,8.4055,94,0.14892454980781336,100.0,2388.0,-0.4365150036162249,33,-0.2970596903282719,0.19978844462168185,391,23.4235,-0.984130291068913,-0.8877467129219903,1394.77,9051.23,-0.9044552065273902,-1.2896521981168059,0.571233834301046,0.0023,-0.642299132365652,1581.91,2388.04,-0.18965993123406863,39.13,554.12,137
47.05,8139.21,642.03,-0.04798840516141449,522.92,-1.233645517780648,0.0002,8.3608,95,-0.5787695526228837,100.0,2388.04,-0.21364998151112619,33,-0.0715954178499851,0.7011719386786981,391,23.4961,-0.8407096969631485,-0.8901545617485607,1396.33,9045.87,-0.9839401988674996,-0.8333307085489395,0.32547351502737015,-0.0051,-0.9279141335468353,1581.41,2388.01,-0.40471949319865547,39.07,554.92,136
47.17,8140.49,642.27,-0.12935839145099207,522.61,-0.817703996077089,-0.0001,8.3946,96,-0.030129525946374962,100.0,2387.99,-0.5102847847132429,33,-0.04981588087765821,0.6056357912902559,391,23.4831,-1.4606817780855996,-0.88710477411787,1390.16,9053.37,-1.9892825487122332,-0.3607892940971845,0.7306145774165695,-0.0008,-0.5317194242109989,1574.49,2387.94,-0.8235177446559426,39.17,554.95,135
47.1,8137.12,642.01,-0.12627471991829745,522.62,-1.0502347558809757,-0.0003,8.408,97,0.19041910158241032,100.0,2388.02,-0.3211320585323271,33,-0.10233229312109637,0.24147249407539279,391,23.4286,-1.2222260436026582,-0.88710477411787,1392.5,9052.65,-1.346528885822451,-0.8534013912803151,-0.5100927491485233,0.0007,-0.5675160124708873,1578.88,2387.97,-0.6347505256544768,38.86,554.77,134
47.14,8137.07,641.72,-0.16327877831066792,522.5,-0.9173600359930438,-0.0006,8.3717,98,-0.4070372550814163,100.0,2387.96,-0.6994375108912914,33,-0.16068386228043158,0.3944878978592497,391,23.4515,-0.7402193666349841,-0.88710477411787,1397.23,9049.36,-0.5515055624759059,-1.4028533458306802,0.21031795659894353,-0.001,-0.7310865338247878,1584.31,2387.98,-0.5718281193187472,39.04,554.57,133
46.98,8141.76,641.4,-0.06460128926433495,522.82,-1.4488589155447948,-0.0005,8.3504,99,-0.7576108197354096,100.0,2387.98,-0.5733356934383033,33,-0.0031346255501834125,-0.05186271230501999,393,23.3847,-1.3200540372366927,0.24532387799005953,1391.54,9049.66,-0.8736144595960694,-2.0091451577484953,0.41043204152881285,0.0011,-0.7161712887165613,1582.11,2387.92,-0.9493625573245404,39.09,555.11,132
47.24,8134.95,641.78,-0.05226660313355648,522.86,-0.5851732362732024,-0.0001,8.3702,100,-0.43172553428240257,100.0,2387.97,-0.6363866021662309,33,0.22735407262925864,0.6250132878393058,391,23.486,-1.3302444532402282,-0.88710477411787,1391.44,9054.28,-0.8794709849982487,-1.2891736310962112,0.8506830283744854,-0.0014,-0.486476514049276,1582.07,2388.05,-0.13137127497722456,39.2,555.9,131
47.19,8133.47,641.94,-0.1790199650200397,522.46,-0.7381564410532029,-0.0006,8.3805,101,-0.2681245063162239,100.0,2387.97,-0.6224543808784951,33,0.1750144461641554,-0.16332643404033959,393,23.3695,-1.363159513329836,0.2511137607496787,1391.07,9054.4,-0.88075640526781,-0.9807390019480504,0.9732213646788433,0.0041,-0.48055567714873826,1582.07,2388.03,-0.2518110223241561,39.23,555.75,130
47.08,8134.63,642.36,0.03175012775702329,523.15,-1.105133891362162,0.0003,8.3939,102,-0.044586212233730695,100.0,2388.0,-0.4365150036162249,33,-0.10301694710746953,0.05992197284075189,392,23.4027,-0.9923255174961687,-0.31831647608615576,1394.69,9051.44,-0.494169709720537,-0.16984186200556095,0.24964380999876817,0.0025,-0.6315842662471334,1584.68,2388.03,-0.2518110223241561,39.05,554.79,129
47.26,8140.18,641.74,-0.12935839145099207,522.61,-0.5187358763292482,-0.0004,8.3511,103,-0.7460896227749473,100.0,2388.03,-0.2580811498043995,33,-0.0381455670457978,0.8127745475042035,391,23.5141,-1.6379950165472814,-0.88710477411787,1388.42,9052.95,-0.9775677854848194,-1.3649601075858573,0.29036359057089695,-0.0004,-0.5526007673625704,1581.4,2388.05,-0.13137127497722456,39.06,554.99,128
47.18,8141.73,641.68,-0.1484735747625195,522.56,-0.7715180274449199,-0.0002,8.4118,104,0.2540209119510614,100.0,2388.03,-0.25057562635395475,33,-0.18990175750483584,-0.06918553957239217,390,23.3835,-0.27012118859361284,-1.4571769497578249,1401.74,9055.39,-0.3208722255097218,-1.4827229457222233,-0.1925424734168317,0.002,-0.43004273687596045,1585.85,2387.94,-0.8111708421490746,38.94,554.49,127
47.15,8143.57,642.0,0.041460384257943066,523.21,-0.8982262449030302,-0.0003,8.43,105,0.5707199028903426,100.0,2387.99,-0.5360658333600025,33,0.04819602166644572,0.3498276757314227,391,23.444,-0.45493796573608114,-0.8901545617485607,1400.07,9054.28,-2.0452072990995136,-0.8914834503016141,0.32547351502737015,-0.0022,-0.5061692414765965,1574.17,2387.96,-0.7265728900484817,39.07,555.33,126
47.16,8132.87,642.16,-0.16828160472534182,522.53,-0.8646843176152755,0.0001,8.3365,106,-0.9824197515964601,100.0,2388.03,-0.27813315187914206,33,-0.21183905435697015,0.3059939385115189,390,23.4375,-0.7066179187291226,-1.4591774145118825,1397.63,9046.93,0.16087969792973278,-0.5813354942871292,0.9345453488998637,-0.0022,-0.8747572268174362,1589.22,2387.98,-0.5978315313091367,39.22,554.44,125
47.21,8137.41,641.73,-0.004806230958981734,523.06,-0.6969746811764546,0.0003,8.4334,107,0.62719770850806,100.0,2387.93,-0.9229648555768946,33,-0.10957806940396644,-0.32790933820718954,392,23.3435,-1.1140506295170718,-0.3211317089852388,1393.68,9055.26,-1.2477911353892974,-1.4148581260761264,0.32547351502737015,-0.0034,-0.45702417676450885,1579.61,2387.98,-0.5978315313091367,39.07,554.79,124
47.14,8134.53,642.08,-0.015262544741185992,522.98,-0.9173600359930438,0.0004,8.4043,108,0.12952134621997557,100.0,2387.98,-0.5733356934383033,33,0.04354662977729138,0.30695506862046323,393,23.4384,-0.6800959122140777,0.24532387799005953,1397.82,9052.51,0.23766123546849313,-0.720775057423219,0.6905917604305787,-0.0004,-0.5744764601880477,1589.7,2388.03,-0.25721608764582227,39.16,555.27,123
47.29,8136.6,642.09,-0.05226660313355648,522.86,-0.41907983641329344,-0.0003,8.41,109,0.22333680718373508,100.0,2388.02,-0.3211320585323271,33,0.2740353279567334,0.059724940236047436,391,23.4014,-1.3618347428512116,-0.88710477411787,1391.13,9051.1,-1.4783007073716192,-0.7018284383008074,0.25034077358490603,-0.0003,-0.6445781121968751,1577.98,2388.02,-0.3201384939815518,39.05,556.06,122
47.16,8136.19,641.83,-0.2897093111512525,522.09,-0.8509226760490897,-0.0002,8.4201,110,0.38957122047036224,100.0,2387.99,-0.5102847847132429,33,-0.2890573144310287,0.25951361155209757,392,23.4313,-0.5333539217630261,-0.32089044806390526,1399.26,9051.93,-0.7799100531611001,-1.194440535483938,0.4504548585147753,-0.0014,-0.6033126007306853,1582.75,2387.98,-0.5718281193187472,39.1,554.13,121
47.09,8138.52,642.37,0.010367654576759151,523.08,-1.071772304970421,-0.0004,8.3804,111,-0.2697927025407162,100.0,2388.01,-0.3745352111945287,33,-0.22755184201036566,0.44724451008023186,391,23.4603,-0.7884692601179982,-0.8877467129219903,1396.68,9059.55,-0.9933257112509172,-0.15053478724504116,0.6918300934143681,0.0037,-0.21778634138626896,1581.31,2388.03,-0.2518110223241561,39.16,554.36,120
47.08,8143.39,641.96,0.07756971314333831,523.3,-1.105133891362162,-0.0006,8.3656,112,-0.5166857437661304,100.0,2388.02,-0.312555418775651,33,-0.05378222121560007,0.12380329408684028,392,23.4122,-0.9390565457189605,-0.31831647608615576,1395.21,9061.53,-0.9666645598338557,-0.9421248524270108,0.7722275994899447,0.0031,-0.11676046084062057,1581.49,2388.01,-0.3761132045071573,39.18,554.96,119
47.25,8141.42,642.04,0.08155811744591884,523.34,-0.5628069720254122,-0.0005,8.3498,113,-0.7614918649154349,100.0,2388.1,0.17324904070576594,33,0.22057882487295857,0.667453679278774,390,23.4911,-0.7922303617554661,-1.4591774145118825,1396.8,9051.19,-0.48262341947615706,-0.8139464612980479,0.4878926707266999,-0.0025,-0.6611266393953981,1584.83,2388.03,-0.27597813445931046,39.11,555.92,118
47.24,8138.97,641.82,-0.06768496079706462,522.81,-0.5851732362732024,-0.0,8.3821,114,-0.23586518595460357,100.0,2388.02,-0.3211320585323271,33,0.09606304202072954,-0.2469740568678389,391,23.3555,-1.1274551747696844,-0.88710477411787,1393.43,9054.68,-0.09030418705384975,-1.2133871546063495,0.4904776755007378,0.0005,-0.4665895205716105,1587.46,2387.99,-0.508905712985879,39.11,555.45,117
47.01,8136.37,641.75,0.12041900269748242,523.42,-1.3492028756288401,0.0003,8.3664,115,-0.49426917492489914,100.0,2388.06,-0.06892842362635103,33,-0.0352279885878327,0.8401703184873469,391,23.5182,-1.3944440740625719,-0.88710477411787,1390.81,9060.12,-0.8340829131312922,-1.3460134884634456,-0.029818945316888227,0.0002,-0.1961264092750883,1582.38,2387.98,-0.5718281193187472,38.98,555.0,116
47.19,8137.64,641.69,-0.1355257345163813,522.59,-0.7512666361331349,-0.0002,8.3644,116,-0.5271868805262239,100.0,2387.98,-0.5733356934383033,33,0.2040134449655378,0.23746335685835782,391,23.428,-1.265025790817554,-0.88710477411787,1392.08,9055.16,-0.2982108388314162,-1.4596932031979148,-0.3099786642186825,0.0004,-0.4427251283984119,1586.04,2388.02,-0.3201384939815518,38.91,555.82,115
47.03,8137.0,642.12,-0.04490396414695751,522.93,-1.3007293723561573,0.0003,8.3497,117,-0.7631529768453633,100.0,2388.01,-0.4070994926181061,33,0.03650905195750539,-0.03186302067579164,391,23.3874,-1.7319042846106898,-0.8901545617485607,1387.69,9056.13,-0.16160478004132753,-0.6588724832906954,0.2442639371776909,-0.0047,-0.41339539482625864,1587.02,2388.0,-0.46909017256979163,39.05,555.29,114
46.96,8137.09,642.09,-0.03239729178380385,522.94,-1.5054729280628383,-0.0001,8.3842,118,-0.20640124600986298,100.0,2388.04,-0.18859583393507703,33,0.009933306409119873,0.6240949046878332,392,23.4866,-1.082473008196074,-0.31831647608615576,1393.81,9055.96,-0.5934084399951303,-0.6911328805400341,0.61143258733882,0.005,-0.40095952884012714,1584.01,2388.0,-0.438264295600071,39.14,555.18,113
47.03,8131.9,641.85,-0.006011530143102136,523.01,-1.2827655156848623,0.0002,8.3839,119,-0.2062392509134025,100.0,2388.02,-0.3211320585323271,33,0.03187631594543098,0.971135467577464,390,23.5378,-0.8655614834785879,-1.4533191001718349,1396.0,9055.79,-0.41094895282346844,-1.156547297239115,-0.7102068340783642,0.0004,-0.41140311367100957,1585.27,2388.03,-0.25721608764582227,38.81,555.23,112
47.21,8135.17,642.28,0.06799658664163884,523.25,-0.6848292761891571,0.0001,8.3794,120,-0.2803040885163613,100.0,2388.01,-0.38418296725738754,33,0.04354662977729138,-0.015112287815437928,392,23.3902,-0.5506776289690598,-0.32089044806390526,1399.09,9049.5,-0.20011403834481234,-0.341842674974773,0.7706373944025321,0.0011,-0.7241260861076275,1586.71,2388.01,-0.38306090031441997,39.18,555.27,111
47.26,8145.09,642.01,0.3585965035128019,524.22,-0.5046253363111358,-0.0,8.3614,121,-0.5867499851949821,100.0,2388.02,-0.312555418775651,33,0.05047955126125928,-0.040943271232031835,393,23.3877,-0.5969058423807345,0.2511137607496787,1398.55,9053.13,0.024241567833252164,-0.8455894786244119,0.6918300934143681,0.0049,-0.54535510557951,1588.18,2388.03,-0.2518110223241561,39.16,555.32,110
47.25,8137.85,642.05,0.26843523626696436,523.9,-0.5519545563012253,-0.0006,8.3873,122,-0.15027915139118256,100.0,2388.03,-0.2580811498043995,33,0.4053263585652957,-0.015112287815437928,391,23.3902,-0.6566579554059226,-0.88710477411787,1398.05,9053.79,-0.18986511889099847,-0.777614914790669,0.4904776755007378,0.0003,-0.5108380810594275,1586.78,2388.05,-0.13137127497722456,39.11,556.51,109
47.02,8141.64,642.35,-0.15094409217988947,522.54,-1.3159841956568394,0.0001,8.3933,123,-0.05152603458723752,100.0,2387.97,-0.6363866021662309,33,-0.04981588087765821,0.5982857063923348,391,23.482,-1.229359334805133,-0.88710477411787,1392.43,9052.0,0.2845134386859612,-0.2092163411176769,0.09024950564102766,-0.0004,-0.5998323768721051,1590.02,2388.0,-0.4459833066501495,39.01,554.95,108
47.29,8137.59,641.93,0.25168413761137703,523.87,-0.40454057713596087,-0.0002,8.3573,124,-0.6551460303993121,100.0,2388.03,-0.25057562635395475,33,0.1026104374996725,0.4190022417398476,391,23.4561,-0.4534893799036209,-0.8877467129219903,1399.95,9054.47,-2.087914094428756,-1.0000460767087898,1.013420117716646,0.0046,-0.476984055109263,1573.92,2388.0,-0.438264295600071,39.24,555.5,107
47.09,8139.69,641.71,0.16975774722066642,523.58,-1.0834534358529528,0.0,8.4025,125,0.09989541117880377,100.0,2388.01,-0.38418296725738754,33,0.02020600211357057,0.7833742079125426,391,23.5097,-1.1610835475813983,-0.88710477411787,1393.1,9055.31,-0.8809351163487936,-1.421799964953092,0.17029513961298107,0.0013,-0.43526750584429863,1582.06,2388.05,-0.13137127497722456,39.03,555.19,106
47.27,8140.32,642.08,0.17592509028605566,523.6,-0.4855171963572476,-0.0005,8.3801,126,-0.2687828915558991,100.0,2388.05,-0.13197933235141146,33,0.11940366968445036,0.6704501762991302,391,23.4928,-1.0214748483328215,-0.88710477411787,1394.47,9058.66,0.3723613197187179,-0.720775057423219,-0.8702981020222426,-0.0014,-0.26871393546868044,1590.62,2388.04,-0.1942936813129541,38.77,555.53,105
47.18,8144.51,641.57,0.23269572715445103,523.83,-0.7976004630397424,0.0001,8.4196,127,0.3979642621773921,100.0,2388.06,-0.08468364077216214,33,0.01605685496691793,0.2884604436235478,392,23.4349,-0.9675811486768647,-0.3211317089852388,1395.1,9044.51,-0.8564122462153262,-1.7250060820906112,0.6909166153508548,-0.0018,-0.9961154478412205,1582.28,2388.04,-0.21160745509110154,39.16,555.22,104
