sensor_11,sensor_14,sensor_2,sensor_12_norm,sensor_12,sensor_11_norm,setting2,sensor_15,cycle,sensor_15_norm,setting3,sensor_13,sensor_13_norm,id,sensor_7_norm,sensor_21_norm,sensor_17,sensor_21,sensor_4_norm,sensor_17_norm,sensor_4,sensor_9,sensor_3_norm,sensor_2_norm,sensor_20_norm,setting1,sensor_9_norm,sensor_3,sensor_8,sensor_8_norm,sensor_20,sensor_7
47.36,8153.98,642.39,1.0183985330758285,526.38,-0.1710094723938938,-0.0002,8.3256,214,-1.183964233564596,100.0,2388.15,0.4931818826894889,59,1.2755553778642823,0.5286091402989425,393,23.4724,-0.3121217240333446,0.2511137607496787,1401.33,9069.42,0.0746015205098938,-0.1119206377240016,1.5762026602455963,0.003,0.2858123661818796,1588.52,2388.17,0.6183042529568523,39.38,559.55
47.42,8148.45,643.36,1.2490427836647646,527.08,0.0127630032225027,-0.0001,8.3025,215,-1.545989868886879,100.0,2388.19,0.750733389819505,59,0.9771717363269864,1.831763590169629,394,23.6666,0.5519253826145115,0.8115382040440243,1409.91,9076.56,-1.078592848672513,1.704392190247611,0.9707514793323728,-0.0009,0.6212290226576423,1580.71,2388.15,0.497852788365764,39.23,558.47
47.49,8157.42,642.33,1.3816406595707384,527.51,0.2452937630263894,-0.0005,8.3346,216,-1.0176606939857962,100.0,2388.18,0.6876824810915773,59,1.4702424957235196,1.5030143383720027,393,23.6174,0.193222739289734,0.2453238779900595,1406.39,9073.7,0.8569887967495247,-0.2471095793624999,1.0507971133043263,0.0002,0.4790370192922661,1593.93,2388.18,0.68662000736723,39.25,560.16
47.54,8158.88,642.34,1.3878080026361277,527.53,0.4113871628862983,0.0001,8.3537,217,-0.7032966054932515,100.0,2388.18,0.6876824810915773,59,1.298105366703446,0.8749161743683878,394,23.5234,0.040366499236561,0.8115382040440243,1404.89,9071.6,0.2010579517048389,-0.2281629602400884,1.170865564262242,0.0014,0.3746303035344092,1589.45,2388.2,0.8124648200358277,39.28,559.57
47.56,8154.41,642.47,1.1950413236659048,526.95,0.4769927738951962,-0.0004,8.3423,218,-0.8860752596603695,100.0,2388.16,0.5601480629226581,59,1.3980410230464468,0.6971257475507159,394,23.4955,-0.1258973714541659,0.816913996541405,1403.26,9076.66,1.2514635688863949,0.0195761704911695,1.665431549546862,-0.0022,0.6161435628672524,1596.66,2388.15,0.4964700179767597,39.4,559.95
47.5,8149.13,642.67,1.3631386303745707,527.45,0.2785124429983664,-0.0,8.3274,219,-1.1361644341505128,100.0,2388.18,0.6876824810915773,59,1.4673249172655545,1.3299532485029235,392,23.5915,0.7119149138701594,-0.3208904480639052,1411.48,9084.15,-0.2659999491193965,0.3970754707999228,0.9707514793323728,-0.0015,0.9985847238966958,1586.26,2388.23,1.0012320390401548,39.23,560.15
47.42,8158.69,642.73,1.36930597343996,527.47,0.0127630032225027,-0.0001,8.3391,220,-0.9435958563828374,100.0,2388.18,0.6876824810915773,59,1.1580616007209883,1.0265951990798996,393,23.5461,0.3185648561333146,0.2453238779900595,1407.62,9077.88,0.3577200062132695,0.5107551855346074,1.0908199302902888,-0.0012,0.6868561011339838,1590.52,2388.19,0.7495424137029595,39.26,559.09
47.32,8155.15,642.31,1.2077861526726277,527.0,-0.3044558179607859,-0.0003,8.315,221,-1.360793033361188,100.0,2388.16,0.5551616751083667,59,1.324790103756152,1.449172601203185,393,23.6093,0.3148130976522945,0.2511137607496787,1407.45,9073.11,-0.3075416498011742,-0.2663772358083793,0.8928238586032953,0.0018,0.474087870835028,1585.94,2388.23,0.991210799505856,39.21,559.72
47.36,8163.43,642.45,1.4063100318323305,527.59,-0.1865490766094068,-0.0003,8.3105,222,-1.4143190464816382,100.0,2388.21,0.876835207272493,59,1.42647881885401,2.062288980149685,393,23.7011,0.5763823810230201,0.2453238779900595,1410.15,9082.72,-0.6627795451174133,-0.0197501498933461,0.8506830283744854,0.0009,0.9274887222139624,1583.55,2388.19,0.7495424137029595,39.2,560.01
47.53,8158.61,642.39,1.5991030965601194,528.26,0.3763669920319084,-0.0003,8.3017,223,-1.5604867032129155,100.0,2388.19,0.7535975740325703,59,1.4447889018821083,1.563010648940935,393,23.6239,0.0948383250233636,0.247891143778083,1405.4,9083.55,-0.7713936111138773,-0.1354978075161831,0.4066830928770494,-0.0036,0.961663456608483,1582.86,2388.15,0.4964700179767597,39.09,560.11
47.55,8157.93,642.71,1.409393703365025,527.6,0.4446058428582754,-0.0004,8.3316,224,-1.0670372523877687,100.0,2388.16,0.5615806636385893,59,1.449819446517764,1.3540080718051808,395,23.5951,0.6986673730655399,1.3777525300979891,1411.35,9076.72,0.6959343481894262,0.4728619472897843,0.4104320415288128,-0.0013,0.6291838200487085,1592.83,2388.21,0.8753872263715572,39.09,560.09
47.53,8156.78,642.5,1.4140366356925256,527.66,0.3763669920319084,-0.0004,8.3439,225,-0.859497468781454,100.0,2388.22,0.9470470851395502,59,1.365901856346919,2.093061686707859,393,23.7025,0.1371288089279201,0.247891143778083,1405.81,9080.73,0.2297741091326436,0.0777289122438441,1.706036338471687,-0.0034,0.8202460254981415,1589.69,2388.22,0.9470647735630036,39.41,559.84
47.48,8156.13,642.5,1.626271699201036,528.37,0.2293295643067823,-0.0002,8.3193,226,-1.289060595707844,100.0,2388.19,0.7411010523706368,59,1.4985597245509177,0.9872097833498548,393,23.5406,-0.230169459760695,0.2511137607496787,1402.13,9078.53,1.3365626875836865,0.1004571846419355,1.2546126359433185,0.0044,0.7506334630355529,1597.04,2388.24,1.0533618905959432,39.3,560.32
47.43,8157.39,643.09,1.3631386303745707,527.45,0.0459816831944798,-0.0002,8.3427,227,-0.8843439863004645,100.0,2388.23,1.002937024725481,59,1.5986159478741169,1.43151805800138,391,23.6067,-0.3407550592960179,-0.88710477411787,1401.15,9083.33,-0.3523836988016084,1.1928334739420687,1.370979649192083,-0.001,0.9578163872674588,1585.67,2388.2,0.8124648200358277,39.33,560.6
47.47,8152.9,642.58,1.6375853967846372,528.34,0.1788564030824117,0.0001,8.3331,228,-1.0423489731867823,100.0,2388.2,0.8137842985445654,59,1.5752753202103629,1.3212667845326576,393,23.5902,0.7557337026854088,0.2453238779900595,1411.91,9075.5,0.8291703010891395,0.2265558986982191,0.8106602113884945,-0.0008,0.5685284899418062,1593.74,2388.22,0.9383096327044254,39.19,560.52
47.45,8157.26,642.47,1.6021875375745764,528.27,0.1080315737298236,0.0,8.355,229,-0.6751140445589449,100.0,2388.2,0.8180807444005862,59,1.6288586747975615,1.1172552596738576,392,23.5578,-0.2125412896976697,-0.3211317089852388,1402.42,9082.0,0.6123579670891972,0.0195761704911695,1.0563597156743685,-0.004,0.8839340175230401,1592.3,2388.19,0.7539527354554498,39.25,560.74
47.36,8153.18,642.15,1.6375853967846372,528.34,-0.1865490766094068,0.0003,8.348,230,-0.7971120664569817,100.0,2388.17,0.6246315723665169,59,1.4935831233872736,1.6740708596325644,393,23.643,0.889228152331841,0.2453238779900595,1413.22,9079.07,0.5524494758358992,-0.5881487235663383,2.3315272568553818,0.0001,0.7460199067301178,1591.85,2388.16,0.5607751946986322,39.57,560.24
47.57,8163.29,642.59,1.631418053719248,528.32,0.5110432028022531,0.0,8.3113,231,-1.4011519642411143,100.0,2388.22,0.9398861159975536,59,1.601533526332082,2.279450579406244,393,23.7336,0.3746121441528299,0.2453238779900595,1408.17,9079.64,-0.0302748016814781,0.2455025178206306,1.290934015220158,-0.0012,0.7743588724358025,1587.87,2388.23,1.0012320390401548,39.31,560.61
47.53,8160.75,642.48,1.4957365062805446,527.88,0.3781684829143213,-0.0005,8.3371,232,-0.9765135619841622,100.0,2388.2,0.8137842985445654,59,1.531511643340853,1.608588285087494,395,23.6332,0.1524610752755452,1.3777525300979891,1405.99,9076.91,-0.0434519838363817,0.0370897074738883,1.4510252831640365,0.0005,0.6386301419506336,1587.78,2388.23,1.0012320390401548,39.35,560.37
47.45,8154.08,642.96,1.6812552016646072,528.55,0.129244805131631,-0.0004,8.3057,233,-1.5159352822393215,100.0,2388.21,0.8650606372112107,59,1.486975083164578,0.9804854337449944,393,23.5396,0.6969155298234383,0.2511137607496787,1411.18,9074.16,1.197332230183518,0.9885826236267236,0.8928238586032953,0.0018,0.5276622014273428,1596.1,2388.2,0.8047575262299409,39.21,560.28
47.27,8159.24,642.61,1.6453697117770092,528.41,-0.495723117449879,-0.0002,8.3423,234,-0.8860752596603695,100.0,2388.2,0.8180807444005862,59,1.5470498868351454,1.8664749835403245,392,23.6689,0.2021117476105655,-0.3211317089852388,1406.44,9078.6,1.0462461738138928,0.2909556320038714,1.9902698609455207,-0.0037,0.7134307317871681,1595.26,2388.22,0.9470647735630036,39.48,560.46
47.57,8159.04,642.59,1.671505783644313,528.45,0.5110432028022531,-0.0005,8.2914,235,-1.7286831349741831,100.0,2388.24,1.0659879334505415,59,1.80284643993184,1.2972119612304005,390,23.5866,0.1840513648865288,-1.4533191001718349,1406.3,9088.43,0.8379550891924086,0.2455025178206306,1.5710937341219524,0.0002,1.211375554107943,1593.8,2388.25,1.1270768517087526,39.38,561.3
47.42,8164.2,642.2,1.7732669442233056,528.78,0.0127630032225027,0.0001,8.3266,236,-1.149331516391066,100.0,2388.26,1.1920897509063968,59,1.729906978482646,1.2237111122512598,394,23.5756,0.5244112594049422,0.8115382040440243,1409.64,9088.26,0.8789507670076973,-0.4934156279540652,1.170865564262242,-0.0005,1.2029235818799238,1594.08,2388.21,0.8753872263715572,39.28,561.05
47.54,8161.04,642.57,1.7485975719617486,528.7,0.4113871628862983,0.0005,8.3736,237,-0.3757654347601826,100.0,2388.2,0.8137842985445654,59,1.7211542431087503,0.8969664290621512,394,23.5267,0.9625991475573668,0.8115382040440243,1413.94,9079.69,0.0238980582887473,0.2076092795758075,1.3309568322061205,-0.0012,0.7768447466205671,1588.24,2388.2,0.8124648200358277,39.32,561.02
47.49,8156.96,642.18,1.8064954017205788,528.96,0.2626911506985231,0.0004,8.3039,238,-1.5459628142802413,100.0,2388.24,1.0510000144706624,59,1.7650064764362028,0.7020973601041257,394,23.4982,0.8802837211334464,0.8205439975855132,1412.97,9085.58,0.5130293438125323,-0.5173692076953561,1.294811388981121,0.0028,1.1103468255841642,1591.48,2388.27,1.2398151638718582,39.31,561.24
47.54,8163.63,642.92,1.7424302288963245,528.68,0.4113871628862983,0.0001,8.3045,239,-1.5130721632855542,100.0,2388.28,1.3181915683593848,59,1.9545605197461908,1.2424204192641133,393,23.5784,0.3878596849574262,0.2453238779900595,1408.3,9076.4,-0.3875228512147178,0.8707409488606419,2.011344720967625,-0.0013,0.6132742252665762,1585.43,2388.23,1.0012320390401548,39.49,561.82
47.55,8153.44,642.48,1.967538250783242,529.41,0.4446058428582754,0.0,8.3392,240,-0.9419499711027756,100.0,2388.22,0.9398861159975536,59,2.0537581873170705,1.5999018211172515,394,23.6319,-0.0910898672091872,0.8115382040440243,1403.6,9085.53,0.6827571660345227,0.0370897074738883,1.4510252831640365,0.0001,1.067194851394755,1592.74,2388.26,1.1899992580444825,39.35,562.16
47.65,8164.9,642.76,1.876702787861493,529.16,0.7788701194850357,-0.0002,8.285,241,-1.8378923955116289,100.0,2388.27,1.2694629369884265,59,1.8304589022763755,1.7875742565444783,394,23.6572,0.6425516653484176,0.816913996541405,1410.71,9084.15,0.8410287787413908,0.5817193407674649,1.178174082448873,-0.0024,0.991752271738364,1593.86,2388.27,1.2689181704128298,39.28,561.43
47.58,8160.01,642.52,1.845858377716888,529.06,0.5440766284707055,0.0002,8.2729,242,-2.038886939033453,100.0,2388.23,1.0115302555104984,59,1.94732859936558,1.3047287819374676,393,23.5856,0.2423392810807545,0.247891143778083,1406.83,9084.41,0.8864697733646101,0.1164974067456272,1.4624076049227068,-0.0018,1.0047907582946491,1594.17,2388.24,1.075806132302349,39.35,561.83
47.43,8161.49,642.8,1.6869241413077862,528.5,0.0459816831944798,-0.0004,8.3219,243,-1.2266881245541486,100.0,2388.24,1.0659879334505415,59,1.9691484120360163,0.9350532326240544,394,23.5324,0.4296403905719684,0.8115382040440243,1408.71,9077.92,0.2757286505826921,0.6433815193914881,1.6911621850798395,0.0002,0.6888448004817955,1589.96,2388.26,1.1899992580444825,39.41,561.87
47.66,8162.46,643.05,1.9383916081507029,529.36,0.8124120467727903,0.0001,8.306,244,-1.4890588902258413,100.0,2388.26,1.2049797666204107,59,1.8450676144125424,1.6756296353367053,392,23.6406,0.0618311180734373,-0.3211317089852388,1405.08,9087.72,1.2514635688863949,1.14386251104376,0.6503118264260296,-0.0031,1.1707807217610342,1596.66,2388.21,0.8826940941947948,39.15,561.48
47.55,8160.17,642.66,1.861280582789208,529.11,0.4434508466074177,-0.0,8.2834,245,-1.864470186390544,100.0,2388.22,0.9470470851395502,59,2.0466678418913564,1.7929691780484789,392,23.658,1.056173227439469,-0.3211317089852388,1414.72,9083.65,1.4947927659008955,0.3878768682583291,1.015754926749543,-0.0027,0.966678259130145,1598.32,2388.29,1.397659529152175,39.24,562.17
47.58,8167.25,642.91,2.053921162806701,529.77,0.5629454282240244,0.0004,8.3144,246,-1.370802210708171,100.0,2388.26,1.174959599314055,59,2.034349388668065,1.4518623410451197,395,23.6097,0.4377414940612456,1.3899742344213477,1408.65,9085.86,-0.0838842129136837,0.8920472498239052,1.857593931510072,0.0021,1.1246333137421582,1587.45,2388.23,0.991210799505856,39.45,562.17
47.5,8166.87,642.71,1.9243668493254824,529.27,0.2785124429983664,0.0002,8.3173,247,-1.3023988474371693,100.0,2388.25,1.1290388421784692,59,1.7474124492304697,1.2584569681323008,394,23.5808,0.4367736817744433,0.8115382040440243,1408.78,9081.27,0.1542057484873709,0.4728619472897843,1.5710937341219524,-0.0007,0.8553983708574138,1589.13,2388.26,1.1899992580444825,39.38,561.11
47.77,8161.89,642.62,2.1648932288758727,530.05,1.175416802241936,-0.0005,8.3033,248,-1.5328227866463549,100.0,2388.26,1.1920897509063968,59,2.039170295027245,1.910609955438173,395,23.6784,1.0084560195733234,1.3777525300979891,1414.39,9092.92,-0.1005531065076636,0.3023423751878652,2.011344720967625,-0.0016,1.4346070558949304,1587.39,2388.23,1.0012320390401548,39.49,562.11
47.62,8155.72,642.97,1.8719444332696389,529.1,0.677136602662162,0.0001,8.3134,249,-1.3665883733597275,100.0,2388.32,1.570395203265361,59,2.0770988149808245,1.8330999692419736,393,23.6668,0.60695362903365,0.2453238779900595,1410.45,9084.97,1.0209715080106794,0.965474044472915,2.3315272568553818,0.0007,1.039353060525933,1595.05,2388.28,1.3158440707130798,39.57,562.24
47.72,8167.47,642.48,2.154302479162866,530.06,1.013663610499366,0.0003,8.3163,250,-1.3179643614427898,100.0,2388.25,1.1404965962494624,59,2.0788070085908843,1.3134955293814532,394,23.5869,0.6982513270763859,0.816913996541405,1411.25,9080.75,1.2793145010747786,0.0389604177420611,1.3811980270730275,-0.0032,0.8212489860024922,1596.85,2388.29,1.397659529152175,39.33,562.28
47.62,8163.61,642.72,2.0600483967641856,529.71,0.677136602662162,0.0,8.3062,251,-1.485092113524444,100.0,2388.22,0.9398861159975536,59,1.977901147409912,1.3018892879836077,396,23.5873,0.4540973889804771,1.9439668561519536,1408.95,9088.74,0.8306344324396844,0.4918085664121959,1.6511393680938773,-0.001,1.2267879740531222,1593.75,2388.22,0.9383096327044254,39.4,561.9
47.82,8166.95,642.64,1.967538250783242,529.41,1.341510202101845,-0.0001,8.3122,252,-1.386338996720499,100.0,2388.26,1.1920897509063968,59,2.161708590261879,1.7335397283520588,393,23.6519,0.0719567888475445,0.2453238779900595,1405.2,9084.0,0.6783647719828882,0.3402356134326882,1.370979649192083,-0.0013,0.9911271013425824,1592.71,2388.25,1.1270768517087526,39.33,562.53
47.65,8163.18,642.93,2.2745956787268287,530.45,0.7788701194850357,0.0003,8.3013,253,-1.567131150932659,100.0,2388.32,1.5918787888373027,59,2.1985984481073158,1.6736065397727142,394,23.6403,0.7580768896730893,0.816913996541405,1411.83,9088.23,0.2634883954659838,0.9112515440328414,2.112084227720026,-0.0025,1.1963562146214288,1589.92,2388.31,1.5264008878915198,39.51,562.69
47.75,8167.97,642.59,2.2830190897383105,530.52,1.1300923968833334,-0.0001,8.31,254,-1.4442028445859776,100.0,2388.3,1.4228787689952027,59,2.0893764352530875,1.121024340486408,394,23.5605,1.4375591181873426,0.8205439975855132,1418.41,9087.24,0.794452608770317,0.274220857486833,2.299780214925672,0.0037,1.1950452910920657,1593.38,2388.31,1.4884195282378607,39.56,562.36
47.94,8167.56,642.52,2.130972842016232,529.94,1.7401343617656406,0.0002,8.3212,255,-1.2382093215146108,100.0,2388.32,1.570395203265361,59,1.9924890396997703,0.8268065277638733,394,23.5162,0.4377927233747969,0.8115382040440243,1408.79,9082.8,1.230342291138791,0.1128761839635345,1.4510252831640365,-0.0007,0.9314661209094957,1596.48,2388.29,1.378766477045948,39.35,561.95
47.58,8168.79,642.95,2.4204778458972904,530.97,0.5629454282240244,0.0004,8.2643,256,-2.206568519180708,100.0,2388.3,1.4228787689952027,59,2.095168755946241,1.6885594471359076,394,23.6449,0.5657919069872316,0.8205439975855132,1409.9,9088.69,0.8107455346362784,0.9692755488662038,1.093817623792194,0.0026,1.269028890481541,1593.49,2388.35,1.737023892603863,39.26,562.38
47.67,8167.41,642.99,2.3653318785012334,530.7,0.8432300025220946,-0.0003,8.2804,257,-1.909730515781396,100.0,2388.32,1.570395203265361,59,2.5001476913861627,2.459861754173244,394,23.7606,0.934065982747444,0.8115382040440243,1413.66,9094.87,1.586126209321519,1.003367282717738,1.370979649192083,0.0,1.531556149098674,1598.91,2388.37,1.8821457277203388,39.33,563.69
47.8,8170.68,642.93,2.4640093675475314,531.02,1.2750728421578672,-0.0001,8.2851,258,-1.8323739076183136,100.0,2388.34,1.696497020718349,59,2.520570740591918,1.869850393731556,395,23.6723,1.31722562448073,1.3777525300979891,1417.42,9093.07,0.5509853444853543,0.8896875679830535,1.6911621850798395,0.0014,1.4420646784490436,1591.84,2388.32,1.5675336960502753,39.41,563.76
47.81,8168.45,643.03,2.43317265222055,530.92,1.308291522129868,0.0002,8.2954,259,-1.6628477237715336,100.0,2388.33,1.6334461119904211,59,2.389279709983356,1.93466477874043,394,23.682,1.1531599268236448,0.8115382040440243,1415.81,9099.92,0.6476180136214134,1.079153759207384,1.370979649192083,-0.0006,1.7826294417543933,1592.5,2388.33,1.6304561023831434,39.33,563.31
47.84,8164.0,642.78,2.3318933141503777,530.68,1.4303466744088584,0.0004,8.2852,260,-1.8579155082610304,100.0,2388.27,1.2369393917329323,59,2.277626857780737,1.784717646485282,394,23.6592,0.9489187424617824,0.8205439975855132,1413.64,9088.85,1.3869226402603618,0.6410552779369284,1.294811388981121,0.004,1.2771925980003682,1597.38,2388.31,1.4884195282378607,39.31,563.01
47.63,8170.73,642.71,2.5040970974725965,531.15,0.7103552826341627,-0.0,8.3089,261,-1.4406532109626864,100.0,2388.32,1.570395203265361,59,2.3017523562443367,0.9049847034962212,396,23.5279,1.236721338052729,1.9439668561519536,1416.63,9089.21,0.5714831833930153,0.4728619472897843,1.6111165511079149,0.0004,1.250155191389368,1591.98,2388.35,1.7563009150517412,39.39,563.01
47.76,8166.45,642.51,2.4785159873866136,531.16,1.1634539832750506,0.0001,8.2682,262,-2.141508866425363,100.0,2388.29,1.360898976573507,59,2.694673947688174,2.269543252995128,395,23.7313,0.8761861079198185,1.3899742344213477,1412.93,9090.79,0.9573818674300658,0.1197642594024553,1.8977926845478457,0.0023,1.376177551666263,1594.48,2388.36,1.7991749836967768,39.46,564.45
47.74,8171.15,643.04,2.5306042829269684,531.28,1.080747465074899,0.0004,8.2694,263,-2.097025856581099,100.0,2388.34,1.7208451295762668,59,2.4527900392762443,2.270419731151489,395,23.7288,1.4068748012822427,1.3859368493047268,1418.12,9093.54,1.198693381582022,1.1244782637928683,2.436922539118714,-0.0043,1.4626422285207816,1596.3,2388.39,2.0413663228489,39.59,563.56
47.83,8164.67,643.16,2.404142201334127,530.87,1.3826248106647383,-0.0002,8.2901,264,-1.7531756870850674,100.0,2388.36,1.8498114703152309,59,2.4177291301495227,1.6473062974407575,393,23.6364,0.808619175315139,0.247891143778083,1412.32,9091.84,1.7219977390168588,1.3570892308037874,1.8278507052461916,-0.0042,1.3773905856528,1599.87,2388.38,1.9769956434806912,39.44,563.44
47.66,8169.63,642.54,2.527519841912512,531.27,0.8124120467727903,0.0004,8.261,265,-2.2365592586954195,100.0,2388.38,1.978777811054195,59,2.701138145590753,1.814548864064432,395,23.6612,1.1036210874299677,1.3859368493047268,1415.18,9099.88,0.726693372915294,0.1552659012474103,1.7466411273965412,-0.0026,1.7805807083929166,1593.08,2388.35,1.78388360537021,39.42,564.41
47.81,8169.42,642.75,2.457842024482142,531.0,1.308291522129868,0.0002,8.2957,266,-1.657910067931348,100.0,2388.33,1.6334461119904211,59,2.7306363895656043,1.3386397124731897,395,23.5928,1.0267987683796875,1.3777525300979891,1414.57,9093.27,0.1014970198676902,0.5486484237794305,1.170865564262242,-0.0002,1.4520081751879217,1588.77,2388.35,1.7563009150517412,39.28,564.48
47.73,8170.0,642.85,2.4204778458972904,530.97,1.0633692240998756,-0.0004,8.2983,267,-1.6393818028520435,100.0,2388.31,1.4848585614140806,59,2.286315338820467,1.5950909876284676,394,23.631,0.9601871787992587,0.8205439975855132,1413.75,9098.33,0.6922515283382762,0.7762048012607864,1.5360039072077938,0.0021,1.7608922684912944,1592.69,2388.32,1.5505706193307744,39.37,563.04
47.9,8170.35,642.66,2.525682798201494,531.22,1.6072596418777088,0.0,8.3041,268,-1.5196557044058308,100.0,2388.35,1.759547929443409,59,2.6226859866207963,2.425115898292203,397,23.7554,0.9422183155502724,2.5101811822059186,1413.74,9102.74,1.1088193890434694,0.3781288516775113,1.531070917135961,0.0,1.922832745772048,1595.65,2388.32,1.5675336960502753,39.37,564.11
47.89,8178.0,642.72,2.643466494777396,531.7,1.5971546063674675,0.0001,8.3249,269,-1.1956416071360711,100.0,2388.39,1.9806969007763764,59,2.436915676842586,1.2602183773068305,394,23.5812,1.2480445070568695,0.8205439975855132,1416.56,9096.47,0.2493801797994664,0.5252128293738098,2.0987864497367443,0.0031,1.6659891685848127,1589.7,2388.33,1.6127217104208618,39.51,563.56
47.72,8172.63,642.6,2.8062969076769497,532.13,1.0093234023820037,0.0005,8.3021,270,-1.5525734100071555,100.0,2388.37,1.8856497468963973,59,2.6752023988642013,2.3890336633387936,394,23.75,1.3284350820846191,0.8115382040440243,1417.53,9095.57,0.4060363407812824,0.2644491369430422,2.7717782437010543,-0.0015,1.566358387684566,1590.85,2388.4,2.070912946724666,39.68,564.29
47.88,8172.87,642.91,2.661364345640162,531.66,1.5408222819337545,-0.0001,8.2779,271,-1.95087764778303,100.0,2388.3,1.444293385812373,59,2.7889879587249395,2.152494567533185,394,23.7146,1.067560432393876,0.8115382040440243,1414.97,9094.86,1.600767522826967,0.8517943297382303,2.0513675379535874,0.0002,1.531058974261721,1599.01,2388.39,2.0079905403889367,39.5,564.68
47.78,8178.66,642.77,2.9635641558445154,532.64,1.2086354822139131,0.0004,8.2774,272,-1.9591070741833687,100.0,2388.37,1.8856497468963973,59,2.823998900220554,2.488593904228732,394,23.7649,1.373272912500222,0.8115382040440243,1417.97,9101.33,0.8057441994803889,0.5865416620242535,1.370979649192083,0.0005,1.8527310937632209,1593.58,2388.41,2.1338353530575342,39.33,564.8
47.88,8173.98,642.92,2.641644159447525,531.64,1.5503344471035594,-0.0004,8.2842,273,-1.8511812909510863,100.0,2388.36,1.8498114703152309,59,2.7946339032621097,1.8698468094803096,396,23.6694,1.4625744630102344,1.9549597020680487,1418.66,9099.49,1.5475629532052688,0.8918672967819498,1.2999884492233773,-0.0028,1.7610229785585347,1598.68,2388.38,1.9769956434806912,39.31,564.73
47.74,8176.65,642.78,2.866455143657467,532.43,1.0967308104916162,0.0004,8.3003,274,-1.60601787836211,100.0,2388.41,2.10465648561695,59,2.998770784078989,1.366463101063507,394,23.597,1.7561485455471857,0.8205439975855132,1421.52,9098.45,1.232880432072922,0.6410552779369284,2.0585876966989702,0.0033,1.767015049130461,1596.34,2388.4,2.0477793480627797,39.5,565.5
47.96,8176.03,642.73,2.339669183932747,531.86,1.918713933026414,0.0,8.2606,275,-2.0820058898692806,100.0,2388.38,2.087269814685956,59,2.5109666881070485,2.273555035171903,395,23.7421,1.2652948038631535,1.4705330295447383,1415.6,9113.02,0.988772641806215,0.5848603622050959,2.5226374240739085,-0.0055,2.340271579755657,1594.79,2388.43,2.4536415671587326,39.65,565.02
47.91,8176.24,642.69,3.021030404226084,532.87,1.6509602289668233,0.0001,8.2377,276,-2.623598338369652,100.0,2388.43,2.301193662900139,59,2.8121643578254703,2.0525997754279404,395,23.6965,0.9757181604990676,1.3859368493047268,1413.94,9104.07,0.9626933772486748,0.4460296100112241,1.4624076049227068,-0.0021,1.9907009340498183,1594.69,2388.43,2.2988490403275903,39.35,564.79
47.83,8179.55,642.72,2.901890725190588,532.44,1.374728882073822,-0.0002,8.2878,277,-1.7879350050565266,100.0,2388.37,1.8856497468963973,59,3.1186743244752946,2.2667549782189425,396,23.7317,1.354930163693835,1.9439668561519536,1417.79,9106.14,0.9931530123502944,0.4918085664121959,2.691732609729101,-0.0005,2.0918721903323405,1594.86,2388.45,2.38552497839473,39.66,565.81
48.05,8171.42,642.65,3.086911017152405,533.04,2.105539841457459,0.0004,8.2642,278,-2.1763639311520304,100.0,2388.44,2.3270061079832893,59,3.150767687512944,2.127771554694732,394,23.7109,0.623258294639307,0.8115382040440243,1410.61,9108.84,0.8452757459451327,0.3591822325550998,1.891276270009709,0.0011,2.226109396306741,1593.85,2388.39,2.0079905403889367,39.46,565.92
48.05,8175.83,642.95,2.7344706224190447,533.24,2.241609921755571,0.0003,8.2662,279,-1.9882505469517768,100.0,2388.45,2.596904188564924,59,2.6227606686862166,2.990371024131248,396,23.8433,0.7579521144930419,2.085528293165476,1411.01,9106.24,0.5762300774556941,1.0379340717308874,1.4235691573292597,-0.0054,1.998368015461732,1592.17,2388.41,2.3093268253928545,39.38,565.43
48.08,8176.48,643.19,3.1331660901428946,533.19,2.2051958813734136,0.0004,8.2986,280,-1.6101793948094372,100.0,2388.44,2.3270061079832893,59,3.153685265970909,2.310855487606422,396,23.7383,1.6117286469831638,1.9439668561519536,1420.31,9103.71,0.7998876740782095,1.3822996651663997,2.611686975757176,0.0015,1.9710587049553985,1593.54,2388.39,2.0079905403889367,39.64,565.93
47.99,8173.63,642.75,3.1073947526309493,533.15,1.919295647268932,-0.0001,8.2395,281,-2.5936983236308797,100.0,2388.41,2.172227322161175,59,3.320547540163395,2.179380430771672,395,23.7153,1.7039396638314388,1.3859368493047268,1421.0,9109.24,0.625550513915307,0.5623350935165733,2.193293805569705,-0.0036,2.249966224418808,1592.39,2388.47,2.55633175780628,39.53,566.53
47.91,8179.9,643.19,3.2832078904551723,533.72,1.6509602289668233,-0.0004,8.2526,282,-2.376092660809741,100.0,2388.46,2.494643174010051,59,3.5016955706516213,2.7276393286145644,397,23.7966,1.2232722126233744,2.523982554831371,1416.34,9103.34,0.9626933772486748,1.4152419725566825,2.558736905893189,-0.0041,1.9540928756418403,1594.69,2388.48,2.620702437177416,39.62,567.15
47.84,8182.24,642.69,3.264701244368396,533.66,1.416166737952517,-0.0001,8.2659,283,-2.1551647741287154,100.0,2388.42,2.236710492532123,59,3.265034434046053,1.4719713485611183,396,23.6104,1.291349576957571,1.9549597020680487,1417.0,9110.5,1.557823822958884,0.4460296100112241,2.2745033834193555,-0.0049,2.3131527361915314,1598.75,2388.45,2.427590399066935,39.55,566.34
